Expected_ModelPred,Expected_PredValue,checkingstatus,duration,history,purpose,amount,savings,employ,installment,others,residence,property,age,otherplans,housing,cards,job,liable,tele,foreign,sex,TC
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,48,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,48,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,26,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,26,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,36,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,36,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,39,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,39,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,42,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,42,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,34,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,34,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,63,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,63,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,27,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,27,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,30,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,30,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,57,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,57,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,33,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,33,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,37,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,37,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,58,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,58,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,23,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,23,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,29,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,29,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,52,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,52,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,50,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,50,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,46,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,46,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,51,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,51,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,41,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,41,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,40,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,40,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,66,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,66,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,47,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,47,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,56,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,56,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,54,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,54,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,20,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,20,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,21,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,21,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,38,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,38,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,70,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,70,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,65,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,65,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,74,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,74,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,68,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,68,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,43,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,43,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,55,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,55,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,64,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,64,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,75,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,75,A142,A152,1,A171,2,A191,A202,female,OrigionalTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,19,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,19,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,62,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,62,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,59,A142,A152,1,A171,2,A191,A202,male,PerturbTC48
[0.0009804964065551758],0,A11,4,A30,A44,2286,A62,A71,1,A102,1,A123,59,A142,A152,1,A171,2,A191,A202,female,PerturbTC48
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,67,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,67,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,22,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,22,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,49,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,49,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,45,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,45,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,53,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,53,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,35,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,35,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,61,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,61,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,28,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,28,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,25,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,25,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,24,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,24,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,60,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,60,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,32,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,32,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,44,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,44,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,31,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,31,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,48,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,48,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,26,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,26,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,36,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,36,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,39,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,39,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,42,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,42,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,34,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,34,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,63,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,63,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,27,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,27,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,30,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,30,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,57,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,57,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,33,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,33,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,37,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,37,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,58,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,58,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,23,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,23,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,29,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,29,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,52,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,52,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,50,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,50,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,46,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,46,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,51,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,51,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,41,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,41,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,40,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,40,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,66,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,66,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,47,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,47,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,56,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,56,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,54,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,54,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,20,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,20,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,21,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,21,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,38,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,38,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,70,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,70,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,65,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,65,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,74,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,74,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,68,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,68,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,43,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,43,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,55,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,55,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,64,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,64,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,75,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,75,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,19,A143,A153,3,A174,1,A192,A201,male,OrigionalTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,19,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,62,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,62,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,59,A143,A153,3,A174,1,A192,A201,male,PerturbTC49
[7.17126895324327e-05],0,A12,7,A31,A44,2376,A63,A72,3,A101,3,A122,59,A143,A153,3,A174,1,A192,A201,female,PerturbTC49
[2.0923984767051707e-09],0,A14,9,A34,A44,1478,A64,A74,4,A103,4,A124,67,A141,A151,4,A173,2,A191,A202,male,PerturbTC50
[2.0923984767051707e-09],0,A14,9,A34,A44,1478,A64,A74,4,A103,4,A124,67,A141,A151,4,A173,2,A191,A202,female,PerturbTC50
