Expected_ModelPred,Expected_PredValue,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,TC
[0.049243271350860596],0,89,Federal-gov,Bachelors,9,Widowed,Handlers-cleaners,Not-in-family,White,Male,0,115,42,Portugal,PerturbTC320
[0.049243271350860596],0,89,Federal-gov,Bachelors,9,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,115,42,Portugal,PerturbTC320
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Black,Male,4386,1564,65,Portugal,PerturbTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Black,Female,4386,1564,65,Portugal,PerturbTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,4386,1564,65,Portugal,OrigionalTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,4386,1564,65,Portugal,PerturbTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,4386,1564,65,Portugal,PerturbTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,4386,1564,65,Portugal,PerturbTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Other,Male,4386,1564,65,Portugal,PerturbTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,Other,Female,4386,1564,65,Portugal,PerturbTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,White,Male,4386,1564,65,Portugal,PerturbTC321
[0.9999948143959045],1,24,Without-pay,HS-grad,13,Divorced,Prof-specialty,Wife,White,Female,4386,1564,65,Portugal,PerturbTC321
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Black,Male,3820,1587,31,Portugal,PerturbTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Black,Female,3820,1587,31,Portugal,PerturbTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,3820,1587,31,Portugal,PerturbTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,3820,1587,31,Portugal,PerturbTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Amer-Indian-Eskimo,Male,3820,1587,31,Portugal,PerturbTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Amer-Indian-Eskimo,Female,3820,1587,31,Portugal,PerturbTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Other,Male,3820,1587,31,Portugal,OrigionalTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,Other,Female,3820,1587,31,Portugal,PerturbTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,White,Male,3820,1587,31,Portugal,PerturbTC322
[0.9961801767349243],1,27,State-gov,11th,14,Married-spouse-absent,Other-service,Own-child,White,Female,3820,1587,31,Portugal,PerturbTC322
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,Black,Male,3103,1816,32,Portugal,PerturbTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,Black,Female,3103,1816,32,Portugal,PerturbTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,3103,1816,32,Portugal,PerturbTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,Asian-Pac-Islander,Female,3103,1816,32,Portugal,PerturbTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,3103,1816,32,Portugal,OrigionalTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,3103,1816,32,Portugal,PerturbTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,Other,Male,3103,1816,32,Portugal,PerturbTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,Other,Female,3103,1816,32,Portugal,PerturbTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,White,Male,3103,1816,32,Portugal,PerturbTC323
[0.995760977268219],1,28,Private,Masters,15,Separated,Sales,Unmarried,White,Female,3103,1816,32,Portugal,PerturbTC323
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Black,Male,12099,1828,35,Portugal,PerturbTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Black,Female,12099,1828,35,Portugal,PerturbTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,12099,1828,35,Portugal,PerturbTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Female,12099,1828,35,Portugal,PerturbTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,12099,1828,35,Portugal,PerturbTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,12099,1828,35,Portugal,PerturbTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,12099,1828,35,Portugal,PerturbTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,12099,1828,35,Portugal,OrigionalTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,White,Male,12099,1828,35,Portugal,PerturbTC324
[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,White,Female,12099,1828,35,Portugal,PerturbTC324
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Black,Male,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Black,Female,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,3103,2008,40,Portugal,OrigionalTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Other,Male,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Other,Female,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,White,Male,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,White,Female,3103,2008,40,Portugal,PerturbTC325
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Female,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,3820,2507,44,Portugal,OrigionalTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Female,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,3820,2507,44,Portugal,PerturbTC326
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Black,Male,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Black,Female,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Male,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Female,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,3820,1894,50,Portugal,OrigionalTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Other,Male,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Other,Female,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,White,Male,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,White,Female,3820,1894,50,Portugal,PerturbTC327
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Black,Male,12099,2008,65,Portugal,PerturbTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Black,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Male,12099,2008,65,Portugal,PerturbTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,12099,2008,65,Portugal,PerturbTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Other,Male,12099,2008,65,Portugal,OrigionalTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Other,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,White,Male,12099,2008,65,Portugal,PerturbTC328
[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,White,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Black,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Black,Female,12099,1816,35,Portugal,OrigionalTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Asian-Pac-Islander,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Asian-Pac-Islander,Female,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Female,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Other,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Other,Female,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,White,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,White,Female,12099,1816,35,Portugal,PerturbTC329
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Black,Male,12099,2008,50,Portugal,PerturbTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Black,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,12099,2008,50,Portugal,OrigionalTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,12099,2008,50,Portugal,PerturbTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Other,Male,12099,2008,50,Portugal,PerturbTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Other,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,White,Male,12099,2008,50,Portugal,PerturbTC330
[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,White,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Black,Male,12099,2507,42,Portugal,OrigionalTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Black,Female,12099,2507,42,Portugal,PerturbTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Male,12099,2507,42,Portugal,PerturbTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Female,12099,2507,42,Portugal,PerturbTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,12099,2507,42,Portugal,PerturbTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,12099,2507,42,Portugal,PerturbTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Other,Male,12099,2507,42,Portugal,PerturbTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Other,Female,12099,2507,42,Portugal,PerturbTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,White,Male,12099,2507,42,Portugal,PerturbTC331
[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,White,Female,12099,2507,42,Portugal,PerturbTC331
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,3103,1828,65,Portugal,OrigionalTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Male,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Female,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,3103,1828,65,Portugal,PerturbTC332
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Black,Male,12099,1564,42,Portugal,PerturbTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Black,Female,12099,1564,42,Portugal,PerturbTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,12099,1564,42,Portugal,OrigionalTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Female,12099,1564,42,Portugal,PerturbTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,12099,1564,42,Portugal,PerturbTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,12099,1564,42,Portugal,PerturbTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Other,Male,12099,1564,42,Portugal,PerturbTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Other,Female,12099,1564,42,Portugal,PerturbTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,White,Male,12099,1564,42,Portugal,PerturbTC333
[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,White,Female,12099,1564,42,Portugal,PerturbTC333
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Black,Male,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Black,Female,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,3820,1894,35,Portugal,OrigionalTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Other,Male,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Other,Female,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,White,Male,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,White,Female,3820,1894,35,Portugal,PerturbTC334
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Black,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Black,Female,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,4386,1587,65,Portugal,OrigionalTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Other,Female,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,White,Female,4386,1587,65,Portugal,PerturbTC335
[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,115,42,Dominican-Republic,PerturbTC336
[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,115,42,Dominican-Republic,OrigionalTC336
[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,42,Dominican-Republic,PerturbTC336
[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,115,42,Dominican-Republic,PerturbTC336
