Perturb_ModelPred,Perturb_PredValue,Expected_ModelPred,Expected_PredValue,checkingstatus,duration,history,purpose,amount,savings,employ,installment,others,residence,property,age,otherplans,housing,cards,job,liable,tele,foreign,sex,TC
[0.00299912691116333],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,68,A143,A151,1,A172,1,A192,A201,male,PerturbTC41
[0.00014889240264892578],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,68,A143,A151,1,A172,1,A192,A201,female,PerturbTC41
[0.013722777366638184],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,43,A143,A151,1,A172,1,A192,A201,male,PerturbTC41
[0.0006878674030303955],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,43,A143,A151,1,A172,1,A192,A201,female,PerturbTC41
[0.00662657618522644],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,55,A143,A151,1,A172,1,A192,A201,male,PerturbTC41
[0.0003299415111541748],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,55,A143,A151,1,A172,1,A192,A201,female,PerturbTC41
[0.00382879376411438],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,64,A143,A151,1,A172,1,A192,A201,male,PerturbTC41
[0.00019019842147827148],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,64,A143,A151,1,A172,1,A192,A201,female,PerturbTC41
[0.001955360174179077],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,75,A143,A151,1,A172,1,A192,A201,male,OrigionalTC41
[9.692747698863968e-05],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,75,A143,A151,1,A172,1,A192,A201,female,PerturbTC41
[0.057075291872024536],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,19,A143,A151,1,A172,1,A192,A201,male,PerturbTC41
[0.002985715866088867],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,19,A143,A151,1,A172,1,A192,A201,female,PerturbTC41
[0.004325687885284424],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,62,A143,A151,1,A172,1,A192,A201,male,PerturbTC41
[0.0002149343490600586],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,62,A143,A151,1,A172,1,A192,A201,female,PerturbTC41
[0.005193948745727539],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,59,A143,A151,1,A172,1,A192,A201,male,PerturbTC41
[0.0002582371234893799],0,[0.001955360174179077],0,A14,7,A30,A49,2286,A65,A71,2,A101,2,A122,59,A143,A151,1,A172,1,A192,A201,female,PerturbTC41
[0.031185448169708252],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,67,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.005271703004837036],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,67,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.2536810040473938],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,22,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.052997201681137085],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,22,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.07632917165756226],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,49,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.013422727584838867],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,49,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.09247460961341858],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,45,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.01649966835975647],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,45,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.06280732154846191],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,53,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.010913282632827759],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,53,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.1467905044555664],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,35,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.027545422315597534],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,35,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.04221498966217041],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,61,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.0072043538093566895],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,61,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.19887390732765198],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,28,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.03926613926887512],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,28,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.22509613633155823],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,25,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.04564249515533447],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,25,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.23436400294303894],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,24,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.0479792058467865],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,24,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.04438436031341553],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,60,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.007588833570480347],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,60,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.1675821840763092],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,32,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.032082051038742065],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,32,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.0969652533531189],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,44,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.017371565103530884],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,44,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.1750164031982422],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,31,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.033749014139175415],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,31,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.08010479807853699],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,48,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.014134317636489868],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,48,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.21609154343605042],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,26,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.04341444373130798],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,26,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.1403510570526123],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,36,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.026176542043685913],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,36,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.12244105339050293],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,39,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.022455602884292603],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,39,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.10653352737426758],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,42,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.019253164529800415],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,42,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.1534726917743683],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,34,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.028983712196350098],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,34,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.03817671537399292],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,63,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.006492495536804199],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,63,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.2073507308959961],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,27,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.04129040241241455],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,27,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.18270838260650635],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,30,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.0354994535446167],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,30,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.05154725909233093],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,57,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.008868664503097534],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,57,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.160401850938797],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,33,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.030494779348373413],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,33,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.13414958119392395],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,37,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.024873942136764526],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,37,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.04904577136039734],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,58,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.00841987133026123],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,58,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.2438931167125702],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,23,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.050429075956344604],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,23,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.190660297870636],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,29,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.037337154150009155],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,29,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.06596198678016663],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,52,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.011493295431137085],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,52,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.07271718978881836],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,50,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.01274651288986206],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,50,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.08817166090011597],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,46,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.01567092537879944],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,46,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.06926336884498596],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,51,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.012103915214538574],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,51,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.11162278056144714],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,41,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.020267516374588013],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,41,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.11692330241203308],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,40,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.02133411169052124],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,40,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.032807499170303345],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,66,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.005553692579269409],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,66,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.08405035734176636],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,47,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.014883160591125488],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,47,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.054169148206710815],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,56,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.00934109091758728],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,56,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.05979380011558533],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,54,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.010362118482589722],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,54,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.27402085065841675],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,20,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.0585077702999115],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,20,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.2637251615524292],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,21,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.055688440799713135],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,21,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.1281813681125641],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,38,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.02363458275794983],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,38,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.026772111654281616],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,70,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.004508644342422485],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,70,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.03451082110404968],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,65,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.00585058331489563],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,65,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.0218220055103302],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,74,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.0036595165729522705],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,74,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.02964124083518982],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,68,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.00500410795211792],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,68,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.10164958238601685],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,43,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.018288642168045044],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,43,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.056916236877441406],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,55,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.009838491678237915],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,55,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.03629922866821289],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,64,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.006163179874420166],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,64,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.020731568336486816],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,75,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.0034734010696411133],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,75,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.2845631539821625],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,19,A141,A152,3,A173,2,A192,A202,male,OrigionalTC42
[0.0614607036113739],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,19,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.040147215127944946],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,62,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.006839245557785034],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,62,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.04665970802307129],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,59,A141,A152,3,A173,2,A192,A202,male,PerturbTC42
[0.007993727922439575],0,[0.2845631539821625],0,A11,9,A31,A49,1478,A61,A72,1,A103,1,A124,59,A141,A152,3,A173,2,A192,A202,female,PerturbTC42
[0.6580355763435364],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,67,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.3745332360267639],0,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,67,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9642001390457153],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,22,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.8652077317237854],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,22,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.8481133580207825],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,49,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.6242334246635437],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,49,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.8757720589637756],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,45,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.6699160933494568],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,45,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.8155933618545532],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,53,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.575190007686615],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,53,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9266107082366943],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,35,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.7700203657150269],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,35,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.7341723442077637],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,61,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.4593009948730469],0,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,61,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9499645233154297],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,28,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.8261898159980774],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,28,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9576504230499268],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,25,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.8467126488685608],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,25,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9599518179893494],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,24,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.8530981540679932],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,24,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.7457590699195862],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,60,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.47380420565605164],0,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,60,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9376484155654907],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,32,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.7955340147018433],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,32,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.8819746375083923],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,44,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.6808904409408569],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,44,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9409698247909546],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,31,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.8035568594932556],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,31,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.8554691076278687],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,48,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.6359013319015503],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,48,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9552228450775146],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,26,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.8401018381118774],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,26,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9225478768348694],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,36,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.7610353231430054],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,36,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9090960621833801],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,39,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.7326633334159851],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,39,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.8935776948928833],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,42,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
[0.7022408246994019],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,42,A141,A153,2,A171,2,A191,A201,female,PerturbTC43
[0.9304765462875366],1,[0.8709401488304138],1,A12,13,A34,A49,14391,A63,A75,4,A101,4,A123,34,A141,A153,2,A171,2,A191,A201,male,PerturbTC43
