Perturb_ModelPred,Perturb_PredValue,Expected_ModelPred,Expected_PredValue,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,TC
[1.0],1,[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,12099,1828,35,Portugal,PerturbTC324
[1.0],1,[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,12099,1828,35,Portugal,PerturbTC324
[1.0],1,[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Other,Male,12099,1828,35,Portugal,PerturbTC324
[1.0],1,[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,12099,1828,35,Portugal,OrigionalTC324
[1.0],1,[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,White,Male,12099,1828,35,Portugal,PerturbTC324
[1.0],1,[1.0],1,30,Local-gov,9th,1,Married-AF-spouse,Transport-moving,Other-relative,White,Female,12099,1828,35,Portugal,PerturbTC324
[0.9940710067749023],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Black,Male,3103,2008,40,Portugal,PerturbTC325
[0.9897243976593018],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Black,Female,3103,2008,40,Portugal,PerturbTC325
[0.9957764148712158],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Male,3103,2008,40,Portugal,PerturbTC325
[0.9926708936691284],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,3103,2008,40,Portugal,PerturbTC325
[0.9913849234580994],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,3103,2008,40,Portugal,PerturbTC325
[0.9850988388061523],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,3103,2008,40,Portugal,OrigionalTC325
[0.990808367729187],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Other,Male,3103,2008,40,Portugal,PerturbTC325
[0.984108030796051],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,Other,Female,3103,2008,40,Portugal,PerturbTC325
[0.9951956272125244],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,White,Male,3103,2008,40,Portugal,PerturbTC325
[0.9916665554046631],1,[0.9850988388061523],1,37,Self-emp-inc,Some-college,11,Never-married,Farming-fishing,Husband,White,Female,3103,2008,40,Portugal,PerturbTC325
[0.9961167573928833],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,3820,2507,44,Portugal,PerturbTC326
[0.9932599067687988],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Female,3820,2507,44,Portugal,PerturbTC326
[0.9972354173660278],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,3820,2507,44,Portugal,PerturbTC326
[0.9951974153518677],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,3820,2507,44,Portugal,PerturbTC326
[0.9943523406982422],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,3820,2507,44,Portugal,OrigionalTC326
[0.9902100563049316],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Female,3820,2507,44,Portugal,PerturbTC326
[0.9939730763435364],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,3820,2507,44,Portugal,PerturbTC326
[0.9895555377006531],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Female,3820,2507,44,Portugal,PerturbTC326
[0.9968545436859131],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,3820,2507,44,Portugal,PerturbTC326
[0.9945374727249146],1,[0.9943523406982422],1,17,Self-emp-not-inc,Assoc-acdm,4,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,3820,2507,44,Portugal,PerturbTC326
[0.9993194341659546],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Black,Male,3820,1894,50,Portugal,PerturbTC327
[0.9988157749176025],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Black,Female,3820,1894,50,Portugal,PerturbTC327
[0.9995158910751343],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Male,3820,1894,50,Portugal,PerturbTC327
[0.9991576075553894],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Asian-Pac-Islander,Female,3820,1894,50,Portugal,PerturbTC327
[0.9990086555480957],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,3820,1894,50,Portugal,OrigionalTC327
[0.998275637626648],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,3820,1894,50,Portugal,PerturbTC327
[0.9989418387413025],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Other,Male,3820,1894,50,Portugal,PerturbTC327
[0.9981594085693359],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,Other,Female,3820,1894,50,Portugal,PerturbTC327
[0.9994490742683411],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,White,Male,3820,1894,50,Portugal,PerturbTC327
[0.9990413188934326],1,[0.9990086555480957],1,22,Self-emp-not-inc,7th-8th,9,Married-AF-spouse,Tech-support,Unmarried,White,Female,3820,1894,50,Portugal,PerturbTC327
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Black,Male,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Black,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Male,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Other,Male,12099,2008,65,Portugal,OrigionalTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,Other,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,White,Male,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,28,Local-gov,Doctorate,4,Married-AF-spouse,Craft-repair,Unmarried,White,Female,12099,2008,65,Portugal,PerturbTC328
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Black,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Black,Female,12099,1816,35,Portugal,OrigionalTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Asian-Pac-Islander,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Asian-Pac-Islander,Female,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Amer-Indian-Eskimo,Female,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Other,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,Other,Female,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,White,Male,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Self-emp-not-inc,Assoc-voc,9,Separated,Protective-serv,Wife,White,Female,12099,1816,35,Portugal,PerturbTC329
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Black,Male,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Black,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,12099,2008,50,Portugal,OrigionalTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Other,Male,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,Other,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,White,Male,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,37,Private,Prof-school,14,Divorced,Armed-Forces,Other-relative,White,Female,12099,2008,50,Portugal,PerturbTC330
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Black,Male,12099,2507,42,Portugal,OrigionalTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Black,Female,12099,2507,42,Portugal,PerturbTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Male,12099,2507,42,Portugal,PerturbTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Female,12099,2507,42,Portugal,PerturbTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,12099,2507,42,Portugal,PerturbTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,12099,2507,42,Portugal,PerturbTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Other,Male,12099,2507,42,Portugal,PerturbTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,Other,Female,12099,2507,42,Portugal,PerturbTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,White,Male,12099,2507,42,Portugal,PerturbTC331
[1.0],1,[1.0],1,27,State-gov,5th-6th,14,Never-married,Priv-house-serv,Husband,White,Female,12099,2507,42,Portugal,PerturbTC331
[0.9998596906661987],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,3103,1828,65,Portugal,PerturbTC332
[0.9997351169586182],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,3103,1828,65,Portugal,PerturbTC332
[0.9999098777770996],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,3103,1828,65,Portugal,PerturbTC332
[0.9998296499252319],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,3103,1828,65,Portugal,PerturbTC332
[0.9998133182525635],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,3103,1828,65,Portugal,OrigionalTC332
[0.9996474981307983],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,3103,1828,65,Portugal,PerturbTC332
[0.9998198747634888],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Male,3103,1828,65,Portugal,PerturbTC332
[0.9996598362922668],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Female,3103,1828,65,Portugal,PerturbTC332
[0.9998898506164551],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,3103,1828,65,Portugal,PerturbTC332
[0.9997919797897339],1,[0.9998133182525635],1,89,Federal-gov,10th,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,3103,1828,65,Portugal,PerturbTC332
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Black,Male,12099,1564,42,Portugal,PerturbTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Black,Female,12099,1564,42,Portugal,PerturbTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,12099,1564,42,Portugal,OrigionalTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Female,12099,1564,42,Portugal,PerturbTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,12099,1564,42,Portugal,PerturbTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,12099,1564,42,Portugal,PerturbTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Other,Male,12099,1564,42,Portugal,PerturbTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,Other,Female,12099,1564,42,Portugal,PerturbTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,White,Male,12099,1564,42,Portugal,PerturbTC333
[1.0],1,[1.0],1,17,State-gov,Preschool,13,Separated,Exec-managerial,Wife,White,Female,12099,1564,42,Portugal,PerturbTC333
[0.9997259378433228],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Black,Male,3820,1894,35,Portugal,PerturbTC334
[0.9995230436325073],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Black,Female,3820,1894,35,Portugal,PerturbTC334
[0.9998050928115845],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,3820,1894,35,Portugal,PerturbTC334
[0.9996607303619385],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,3820,1894,35,Portugal,OrigionalTC334
[0.9996007680892944],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,3820,1894,35,Portugal,PerturbTC334
[0.999305248260498],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,3820,1894,35,Portugal,PerturbTC334
[0.999573826789856],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Other,Male,3820,1894,35,Portugal,PerturbTC334
[0.999258279800415],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,Other,Female,3820,1894,35,Portugal,PerturbTC334
[0.999778151512146],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,White,Male,3820,1894,35,Portugal,PerturbTC334
[0.999613881111145],1,[0.9996607303619385],1,27,State-gov,12th,14,Divorced,Machine-op-inspct,Wife,White,Female,3820,1894,35,Portugal,PerturbTC334
[0.9999933242797852],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Black,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999874234199524],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Black,Female,4386,1587,65,Portugal,PerturbTC335
[0.9999957084655762],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999919533729553],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,4386,1587,65,Portugal,PerturbTC335
[0.9999911785125732],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999831914901733],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,4386,1587,65,Portugal,OrigionalTC335
[0.9999908208847046],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999839067459106],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,Other,Female,4386,1587,65,Portugal,PerturbTC335
[0.9999948143959045],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,4386,1587,65,Portugal,PerturbTC335
[0.9999901056289673],1,[0.9999831914901733],1,37,Self-emp-inc,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Husband,White,Female,4386,1587,65,Portugal,PerturbTC335
[0.018707990646362305],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,115,42,Dominican-Republic,PerturbTC336
[0.01083362102508545],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,115,42,Dominican-Republic,OrigionalTC336
[0.026108622550964355],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,42,Dominican-Republic,PerturbTC336
[0.01516735553741455],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,115,42,Dominican-Republic,PerturbTC336
[0.012916147708892822],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,115,42,Dominican-Republic,PerturbTC336
[0.0075722336769104],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,115,42,Dominican-Republic,PerturbTC336
[0.01210874319076538],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Other,Male,0,115,42,Dominican-Republic,PerturbTC336
[0.0069921910762786865],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,Other,Female,0,115,42,Dominican-Republic,PerturbTC336
[0.023011863231658936],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,115,42,Dominican-Republic,PerturbTC336
[0.013350576162338257],0,[0.01083362102508545],0,24,Federal-gov,Bachelors,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,115,42,Dominican-Republic,PerturbTC336
[0.9999927878379822],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Black,Male,4386,1564,65,Dominican-Republic,PerturbTC337
[0.9999873638153076],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Black,Female,4386,1564,65,Dominican-Republic,PerturbTC337
[0.9999948740005493],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,4386,1564,65,Dominican-Republic,OrigionalTC337
[0.9999910593032837],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,4386,1564,65,Dominican-Republic,PerturbTC337
[0.9999895095825195],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,4386,1564,65,Dominican-Republic,PerturbTC337
[0.999981701374054],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,4386,1564,65,Dominican-Republic,PerturbTC337
[0.9999887943267822],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Other,Male,4386,1564,65,Dominican-Republic,PerturbTC337
[0.9999804496765137],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,Other,Female,4386,1564,65,Dominican-Republic,PerturbTC337
[0.9999942183494568],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,White,Male,4386,1564,65,Dominican-Republic,PerturbTC337
[0.9999898672103882],1,[0.9999948740005493],1,27,Without-pay,HS-grad,13,Widowed,Prof-specialty,Wife,White,Female,4386,1564,65,Dominican-Republic,PerturbTC337
